,ABEV3 BZ EQUITY,ELET6 BZ EQUITY,BPAC11 BZ EQUITY,CSMG3 BZ EQUITY,FLRY3 BZ EQUITY,CCRO3 BZ EQUITY,CSNA3 BZ EQUITY,AZUL4 BZ EQUITY,EMBR3 BZ EQUITY,GFSA3 BZ EQUITY,CESP6 BZ EQUITY,BRAP4 BZ EQUITY,B3SA3 BZ EQUITY,ENAT3 BZ EQUITY,CIEL3 BZ EQUITY,GGBR4 BZ EQUITY,BRDT3 BZ EQUITY,CVCB3 BZ EQUITY,ENBR3 BZ EQUITY,BRFS3 BZ EQUITY,GNDI3 BZ EQUITY,BBAS3 BZ EQUITY,CMIG3 BZ EQUITY,CYRE3 BZ EQUITY,BRKM5 BZ EQUITY,ENGI11 BZ EQUITY,BBDC3 BZ EQUITY,CMIG4 BZ EQUITY,DTEX3 BZ EQUITY,GOAU4 BZ EQUITY,EQTL3 BZ EQUITY,BRML3 BZ EQUITY,BBDC4 BZ EQUITY,ECOR3 BZ EQUITY,CPLE6 BZ EQUITY,GOLL4 BZ EQUITY,YDUQ3 BZ EQUITY,EGIE3 BZ EQUITY,BRSR6 BZ EQUITY,CRFB3 BZ EQUITY,BBSE3 BZ EQUITY,EZTC3 BZ EQUITY,HAPV3 BZ EQUITY,BEEF3 BZ EQUITY,BTOW3 BZ EQUITY,CSAN3 BZ EQUITY,ELET3 BZ EQUITY,HGTX3 BZ EQUITY,HYPE3 BZ EQUITY,LAME4 BZ EQUITY,MULT3 BZ EQUITY,SEER3 BZ EQUITY,QUAL3 BZ EQUITY,TIET11 BZ EQUITY,IGTA3 BZ EQUITY,LIGT3 BZ EQUITY,RADL3 BZ EQUITY,TIMP3 BZ EQUITY,SLCE3 BZ EQUITY,MYPK3 BZ EQUITY,IRBR3 BZ EQUITY,RAIL3 BZ EQUITY,LINX3 BZ EQUITY,SMLS3 BZ EQUITY,NTCO3 BZ EQUITY,TOTS3 BZ EQUITY,ITSA4 BZ EQUITY,LREN3 BZ EQUITY,SMTO3 BZ EQUITY,ODPV3 BZ EQUITY,TRPL4 BZ EQUITY,RAPT4 BZ EQUITY,ITUB4 BZ EQUITY,MDIA3 BZ EQUITY,PETR3 BZ EQUITY,SULA11 BZ EQUITY,TUPY3 BZ EQUITY,RENT3 BZ EQUITY,MGLU3 BZ EQUITY,JBSS3 BZ EQUITY,SUZB3 BZ EQUITY,PETR4 BZ EQUITY,UGPA3 BZ EQUITY,SANB11 BZ EQUITY,MRFG3 BZ EQUITY,TAEE11 BZ EQUITY,POMO4 BZ EQUITY,USIM5 BZ EQUITY,SAPR11 BZ EQUITY,MRVE3 BZ EQUITY,KLBN11 BZ EQUITY,TEND3 BZ EQUITY,VALE3 BZ EQUITY,COGN3 BZ EQUITY,VIVT4 BZ EQUITY,PSSA3 BZ EQUITY,SBSP3 BZ EQUITY,PTBL3 BZ EQUITY,VVAR3 BZ EQUITY,PRNR3 BZ EQUITY,BPAN4 BZ EQUITY,GUAR3 BZ EQUITY,LOGN3 BZ EQUITY,SAPR4 BZ EQUITY,WEGE3 BZ EQUITY,MTRE3 BZ EQUITY,MOVI3 BZ EQUITY,CNTO3 BZ EQUITY,ARZZ3 BZ EQUITY,STBP3 BZ EQUITY,OIBR3 BZ EQUITY,ABCB4 BZ EQUITY,NEOE3 BZ EQUITY,BKBR3 BZ EQUITY,LCAM3 BZ EQUITY,SHOW3 BZ EQUITY,OIBR4 BZ EQUITY,ALPA4 BZ EQUITY,ALSO3 BZ EQUITY,HBOR3 BZ EQUITY,BIDI4 BZ EQUITY,UNIP6 BZ EQUITY,OMGE3 BZ EQUITY,GRND3 BZ EQUITY,POMO3 BZ EQUITY,DIRR3 BZ EQUITY,VIVA3 BZ EQUITY,GBIO33 BZ EQUITY,PMAM3 BZ EQUITY,LEVE3 BZ EQUITY,VLID3 BZ EQUITY,TCSA3 BZ EQUITY,CEAB3 BZ EQUITY,PRIO3 BZ EQUITY,AALR3 BZ EQUITY,ENEV3 BZ EQUITY,VULC3 BZ EQUITY,CGAS5 BZ EQUITY,ANIM3 BZ EQUITY,ALUP11 BZ EQUITY,PARD3 BZ EQUITY,KLBN4 BZ EQUITY,WIZS3 BZ EQUITY,CPFE3 BZ EQUITY,CLSC4 BZ EQUITY,ENGI3 BZ EQUITY,LWSA3 BZ EQUITY,APER3 BZ EQUITY,CAML3 BZ EQUITY,JHSF3 BZ EQUITY,BEES3 BZ EQUITY,SOMA3 BZ EQUITY,WHRL4 BZ EQUITY,SQIA3 BZ EQUITY,BRPR3 BZ EQUITY,SHUL4 BZ EQUITY,JSLG3 BZ EQUITY,AMBP3 BZ EQUITY,RLOG3 BZ EQUITY,GOAU3 BZ EQUITY,LOGG3 BZ EQUITY,FESA4 BZ EQUITY,MEAL3 BZ EQUITY,LJQQ3 BZ EQUITY,DMMO3 BZ EQUITY,TECN3 BZ EQUITY,SCAR3 BZ EQUITY,AGRO3 BZ EQUITY,CCPR3 BZ EQUITY,AURA33 BZ EQUITY,TIET3 BZ EQUITY,COCE5 BZ EQUITY,TRIS3 BZ EQUITY,EVEN3 BZ EQUITY,ITSA3 BZ EQUITY,DMVF3 BZ EQUITY,GEPA4 BZ EQUITY,LLIS3 BZ EQUITY,BBRK3 BZ EQUITY,BIDI11 BZ EQUITY,PGMN3 BZ EQUITY,BSEV3 BZ EQUITY,TGMA3 BZ EQUITY,AMAR3 BZ EQUITY,MILS3 BZ EQUITY,JPSA3 BZ EQUITY,LAVV3 BZ EQUITY,OFSA3 BZ EQUITY,HBSA3 BZ EQUITY,BMGB4 BZ EQUITY,LPSB3 BZ EQUITY,TFCO4 BZ EQUITY,PETZ3 BZ EQUITY,VAMO3 BZ EQUITY,MELK3 BZ EQUITY,PCAR3 BZ EQUITY,BMOB3 BZ EQUITY,ENJU3 BZ EQUITY,ESPA3 BZ EQUITY,BOAS3 BZ EQUITY,WEST3 BZ EQUITY,MDNE3 BZ EQUITY,CURY3 BZ EQUITY,INTB3 BZ EQUITY,ELMD3 BZ EQUITY,RDOR3 BZ EQUITY,MOSI3 BZ EQUITY,PLPL3 BZ EQUITY,ORVR3 BZ EQUITY,RRRP3 BZ EQUITY,MBLY3 BZ EQUITY,SEQL3 BZ EQUITY,CMIN3 BZ EQUITY,JALL3 BZ EQUITY,CASH3 BZ EQUITY,GMAT3 BZ EQUITY,OPCT3 BZ EQUITY,POWE3 BZ EQUITY,ALPK3 BZ EQUITY,NGRD3 BZ EQUITY,HBRE3 BZ EQUITY,CSED3 BZ EQUITY,AERI3 BZ EQUITY
2020-05-27,12.974,28.193,50.194,16.737,22.692,14.488,9.45,14.87,7.27,3.777,28.772,32.685,44.505,10.4,3.936,13.037,21.287,14.349,17.06,23.25,62.4,29.522,10.353,16.477,27.6,45.515,17.396,10.003,10.85,5.951,19.841,10.46,19.07,13.56,6.098,12.37,30.1,40.078,12.164,18.239,24.127,34.45,10.956,12.828,93.683,64.888,26.244,13.587,29.898,28.592,22.117,14.919,23.622,12.867,34.972,14.19,22.283,13.6,25.67,14.01,6.995,23.45,21.25,11.87,38.7,20.195,8.889,39.506,19.318,13.312,18.916,8.5166,23.277,36.802,20.441,41.448,15.72,38.903,16.803,21.76,38.41,19.93,16.916,25.319,13.05,26.358,2.8289999999999997,5.7,26.368,16.135,19.61,24.919,46.513,5.3,46.401,43.98,53.64,3.232,12.18,8.1,5.584,13.771,14.18,5.14,40.23,12.79,11.416,29.29,43.525,4.27,0.7,13.421,17.869,12.5,14.871,1.7,1.08,26.73,27.53,9.6,11.574,22.849,32.47,7.179,2.669,9.451,19.925,9.97,10.51,17.011,10.1,7.5,8.9,29.75,9.0,9.768,4.7,152.288,7.447,24.83,18.648,3.93,8.66,31.776,43.752,11.9,6.612,17.399,9.568999999999999,4.674,5.045,,6.439,20.16,8.85,9.094,,,18.99,5.335,24.547,19.15,3.2800000000000002,,1.2429999999999999,1.23,31.15,19.373,13.501,,2.928,52.89,8.24,7.54,10.314,,,5.7,2.27,33.285,,2.63,19.767,7.44,5.4,22.196,,24.645,,4.501,3.9699999999999998,,,,,12.075,,,,,,7.7,,,,,,,,,,,,,,,,,9.76,,,,
2020-05-28,12.431,28.057,48.912,16.429,22.216,14.567,9.61,14.75,6.98,3.723,28.555,32.378,43.893,10.7,3.9859999999999998,13.302,21.267,13.869,17.169,23.21,62.59,29.417,10.234,16.477,29.0,45.486,17.24,9.71,10.687,6.068,19.643,9.95,18.64,13.42,6.076,12.24,28.51,40.684,12.184,17.755,24.423,33.16,10.958,12.673,92.178,63.821,26.025,13.032,30.139,28.404,20.901,14.526,23.087,12.924,32.735,14.22,21.788,13.41,24.694,14.79,7.386,23.17,21.15,11.574,37.74,20.373,8.782,38.752,19.093,13.807,19.2,8.5461,22.865,35.973,20.352,41.429,15.67,37.132,16.277,22.0,38.36,19.77,16.995,24.664,12.89,26.47,2.7199999999999998,6.0,26.416,15.29,19.49,24.742,46.007,5.23,45.944,44.703,53.09,3.252,12.58,8.34,5.574,13.069,14.63,5.179,40.329,12.8,11.237,29.0,43.218,4.39,0.72,13.441,17.762,11.8,14.28,1.71,1.09,25.58,25.8,9.3,11.395,22.81,32.51,7.189,2.6,9.243,19.328,9.93,10.61,17.596,10.356,7.5,9.2,29.23,9.77,9.665,4.4,154.901,7.313,25.2,18.362,3.89,8.9,30.992,44.783,11.685,6.612,17.773,9.568999999999999,4.556,5.114,,6.439,19.7,8.651,9.387,,,19.29,5.481,23.756,19.065,3.82,,1.204,1.2,31.8,19.819,13.211,,2.918,53.35,8.27,7.15,10.217,,42.149,5.8100000000000005,2.2800000000000002,32.497,,2.63,19.372,7.23,5.4,21.599,,24.287,,4.52,3.86,,,,,12.169,,,,,,7.45,,,,,,,,,,,,,,,,,9.65,,,,
2020-05-29,12.101,27.938,48.172,16.171,22.692,14.488,10.32,14.28,7.15,3.8129999999999997,28.151,33.807,43.511,10.1,4.025,13.204,20.75,13.549,17.425,23.13,62.3,29.464,10.28,15.959,27.74,46.078,17.367,9.884,10.332,6.039,19.791,9.81,18.494,13.15,6.073,12.03,28.48,40.819,11.983,18.258,24.108,32.61,10.928,13.003,91.311,64.477,26.217,12.973,31.074,27.949,20.302,14.281,23.513,12.838,32.397,13.92,21.782,13.62,24.313,13.81,7.54,22.53,20.5,11.158,37.18,19.986,8.645,38.275,18.966,13.07,19.026,8.6443,22.6,35.647,20.629,42.239,15.17,38.286,16.053,21.97,37.86,20.34,16.731,24.928,13.03,26.507,2.621,6.15,26.522,14.727,19.71,24.693,48.68,5.26,46.18,46.207,54.32,3.271,12.4,9.1,5.486,12.981,13.95,5.131,41.469,12.4,11.068,29.26,41.74,4.2,0.75,13.441,18.103,12.16,14.546,1.67,1.1,24.83,25.48,9.1,11.564,22.194,32.02,7.239,2.521,9.044,19.108,9.97,10.28,17.313,10.73,7.5,9.47,30.98,10.2,9.548,4.17,154.502,7.31,24.87,18.292,3.91,9.42,30.49,45.081,11.596,6.537,17.858,9.427,4.694,5.281,,6.391,19.61,8.581,10.042,,,18.06,5.521,23.162,19.141,3.56,,1.144,1.18,30.69,19.267,13.032,,2.899,51.5,8.05,7.06,10.197,,43.097,5.75,2.2,33.494,,2.63,18.82,7.59,5.44,22.396,,23.84,,4.51,3.76,,,,,12.595,,,,,,7.02,,,,,,,,,,,,,,,,,9.5,,,,
2020-06-01,12.217,28.002,49.454,16.087,23.314,14.38,10.35,15.35,7.41,3.8040000000000003,28.358,34.334,43.492,10.51,4.104,13.292,20.711,14.584,17.326,23.67,61.75,30.382,10.271,16.081,27.92,45.398,17.923000000000002,9.975,11.061,6.078,19.594,10.43,19.323,13.19,5.976,13.06,29.82,40.03,12.537,18.17,24.461,33.67,10.856,12.702,91.092,66.866,26.858,13.392,31.749,28.988,21.862,15.056,24.019,12.999,34.843,14.45,21.843,13.51,25.28,13.89,7.549,22.62,21.66,12.359,37.97,20.314,8.87,40.698,19.406,13.118,19.209,8.7917,23.223,36.723,20.738,42.955,15.51,37.42,15.89,21.96,38.45,20.33,16.799,25.945,13.15,26.832,2.7,6.19,27.082,15.329,19.65,25.293,49.066,5.63,46.435,45.797,54.15,3.7439999999999998,13.43,9.07,5.878,13.137,14.35,5.285,41.796,12.3,11.664,28.75,42.434,4.54,0.8,13.489,18.269,11.8,14.703,1.78,1.19,25.6,27.31,9.2,12.501,22.468,32.6,7.309,2.54,9.404,19.726,9.95,11.94,17.898,11.094,7.5,9.77,31.29,10.5,9.55,4.45,155.947,7.503,25.1,18.875,3.9,9.53,29.989,45.12,11.626,6.709,17.867,9.825,5.057,5.34,,6.352,19.95,8.969,10.081,,,18.26,5.608,23.597,19.852,3.79,,1.164,1.21,32.0,19.364,13.126,,2.909,51.9,8.3,7.28,10.471,,44.659,5.85,2.2,34.641,,2.7199999999999998,19.461,7.7,5.64,22.843,,25.33,,4.724,3.94,,,,,12.949,,,,,,7.0,,,,,,,,,,,,,,,,,9.8,,,,
2020-06-02,12.576,28.43,54.603,16.283,24.889,14.291,10.75,16.75,8.24,3.976,28.131,34.133,44.38,10.66,4.33,14.118,21.881,17.501,17.701,23.35,63.26,31.356,10.619,17.136,29.38,45.495,18.604,10.186,11.148,6.342,19.841,10.42,20.192,13.03,6.193,15.11,33.55,40.511,12.872,18.466,25.281,36.86,10.868,12.508,88.89,68.442,27.279,13.821,32.887,29.611,22.284,16.184,24.197,13.094,34.962,15.21,22.564,13.77,24.831,13.7,7.813,22.65,21.71,13.865,38.01,20.622,9.33,41.83,19.464,14.166,19.447,9.5284,24.784,36.812,21.639,43.322,16.81,38.057,15.416,21.81,38.42,21.4,18.509,27.499,13.02,26.906,2.909,6.92,28.125,16.164,19.71,25.923000000000002,49.066,6.4,47.062,46.754,54.62,3.715,13.28,9.7,6.798,14.298,14.79,5.526,42.054,12.98,11.962,30.6,46.598,4.85,0.83,13.46,17.908,11.78,14.861,2.1,1.26,26.22,27.98,10.65,11.973,23.006,33.73,7.678,2.63,10.131,19.995,9.89,13.45,18.804,11.419,8.2,10.34,33.59,10.26,9.38,4.62,157.344,7.667,25.06,20.338,3.92,9.84,30.254,45.409,11.753,6.986,18.26,10.11,5.352,5.537,,6.303,20.52,9.049,10.394,,,18.2,5.842,25.27,19.435,3.94,,1.204,1.35,32.9,19.364,13.783,,2.899,52.36,8.98,7.9399999999999995,10.844,,,6.53,2.2800000000000002,33.604,,3.3,20.635,8.1,5.48,23.49,,25.628,,4.908,4.09,,,,,13.335,,,,,,7.43,,,,,,,,,,,,,,,,,9.59,,,,
2020-06-03,12.847,28.539,58.686,16.003,25.122,14.931000000000001,10.6,18.45,8.52,4.473,28.466,33.989,46.635,10.98,4.468,15.081,22.485,18.649,17.721,22.65,62.75,33.2,10.757,19.668,27.95,46.01,19.444,10.305,11.772,6.802,20.532,11.23,21.09,14.17,6.29,17.59,35.14,41.281,13.684,18.614,26.597,39.87,11.563,12.09,87.056,70.332,27.059,15.048,32.965,29.908,23.118,16.87,26.586,13.529,37.119,14.97,22.285,13.67,24.392,14.76,9.766,23.15,22.5,15.638,38.33,21.347,9.594,43.865,19.132,14.477,18.687,9.6266,25.442,38.144,21.837,44.772,17.29,40.813,15.561,20.6,38.13,21.47,18.333,28.731,12.75,26.442,2.909,6.9,28.897,17.067,19.48,27.449,49.286,6.78,46.288,51.014,54.84,3.695,13.48,9.7,8.229,15.214,15.96,5.671,42.233,14.01,13.004,32.63,46.341,5.45,0.82,13.863,18.201,13.0,16.257,2.46,1.24,26.99,29.23,10.9,12.262,23.964,33.4,8.226,2.769,11.001,20.772,9.9,13.65,18.979,12.01,8.9,10.76,32.48,11.0,9.875,5.03,163.465,8.367,24.74,20.555,3.9,10.46,30.349,48.154,11.773,7.36,18.699,10.215,5.577,5.872,,6.333,20.68,9.247,10.404,,,18.54,6.213,27.121,18.866,3.99,,1.223,1.43,33.77,19.412,13.97,,3.041,52.88,10.67,9.56,11.167,,44.544,8.41,2.49,34.351,,3.25,21.532,9.2,5.43,24.386,,26.472,,5.335,5.0,,,,,13.499,,,,,,8.32,,,,,,,,,,,,,,,,,9.66,,,,
2020-06-04,12.974,28.348,59.426,15.754,24.49,14.478,10.49,19.08,8.93,4.644,28.318,35.294,47.361,10.75,4.31,15.101,22.428,18.63,17.474,23.45,62.48,33.381,10.739,19.725,27.22,45.622,19.522,10.231,12.214,6.89,20.334,10.97,21.393,13.57,6.264,17.04,35.11,41.098,14.018,18.268,26.75,39.5,11.685,12.974,85.74,69.43,26.849,15.058,33.389,30.066,22.559,16.723,25.922,13.491,36.622,15.12,22.251,14.13,24.353,14.57,9.493,22.36,21.6,15.600999999999999,37.91,21.556,9.701,44.242,19.269,14.312,18.614,9.6266,26.178,37.492,21.936,44.076,17.23,39.798,15.09,21.47,39.85,21.43,18.206,29.757,13.15,26.247,2.968,6.88,28.955,16.679,19.71,26.71,51.123,6.74,46.337,50.291,53.6,3.941,13.95,9.86,8.777,15.692,15.8,5.5649999999999995,43.422,14.91,13.004,31.5,44.972,5.49,0.83,14.161,17.908,13.04,16.326,2.37,1.25,27.41,29.39,11.3,12.462,24.355,33.91,8.106,2.818,11.19,20.224,9.9,13.8,19.476,11.222,10.0,11.2,33.92,11.55,9.843,5.04,168.226,8.513,24.8,21.504,3.95,10.49,30.301,47.528,11.616,7.36,19.457,10.623,5.882,5.832,,6.323,20.39,9.347,10.365,,,18.47,6.301,26.596,18.79,4.01,,1.3519999999999999,1.45,34.51,19.693,14.636,,3.051,51.5,10.56,9.72,11.265,,43.203,8.8,2.9,34.86,,3.2,21.611,9.05,5.74,24.018,,27.764,,5.422,5.12,,,,,13.509,,,,,,8.11,,,,,,,,,,,,,,,,,9.9,,,,
2020-06-05,13.623,28.493,59.416,15.401,25.064,14.389,10.63,21.16,9.04,4.662,27.52,34.584,46.874,10.9,4.428,14.914,21.977,19.675,17.553,22.7,64.1,33.63,10.886,19.471,27.24,45.951,19.971,10.433,12.732,6.92,20.295,10.9,21.784,13.99,6.14,18.7,38.56,41.079,14.525,18.021,27.169,38.63,11.862,12.634,86.039,69.22,27.114,15.106,33.273,29.384,22.657,16.89,26.616,13.132,37.169,15.18,22.092,14.6,23.523,15.05,9.766,23.11,20.71,16.294,40.14,20.632,9.818999999999999,45.652,19.933,14.215,18.697,10.5205,26.757,38.331,22.619,43.416,17.75,40.634,14.83,20.95,38.3,22.1,18.255,30.432,12.68,26.665,2.958,6.9,28.502,16.98,19.1,27.931,50.159,6.9,46.797,50.945,52.99,3.833,14.85,10.32,8.807,15.897,15.93,5.497,43.948,14.62,13.649000000000001,35.3,45.706,5.6,0.84,14.458,18.816,13.4,16.552,2.33,1.26,27.54,29.38,12.45,13.06,24.854,34.5,8.156,2.808,11.228,21.868,9.88,13.34,20.323,11.36,10.4,12.1,37.27,11.8,9.755,5.14,168.226,8.98,24.91,21.751,3.8,10.55,30.632,47.701,11.469,7.36,19.597,10.632,5.941,5.99,,6.536,19.4,9.526,10.482,,,19.09,6.301,27.517,18.496,3.9699999999999998,,1.322,1.5,34.55,19.402,15.189,,3.003,52.23,10.62,9.49,11.265,,43.251,7.9,2.74,34.969,,3.15,23.603,9.38,5.78,24.386,,28.807,,5.509,4.8100000000000005,,,,,13.367,,,,,,8.06,,,,,,,,,,,,,,,,,9.88,,,,
2020-06-08,14.156,29.822,65.117,16.351,25.326,14.725,12.45,27.35,10.7,4.933,28.683,34.2,49.405,11.13,4.566,15.239,23.012,21.679,18.066,23.25,64.24,34.767,11.436,20.855,27.55,48.629,20.928,10.991,13.328,7.076,21.272,11.44,22.927,14.41,6.524,23.99,37.15,42.118,14.678,18.17,27.084,40.15,12.165,12.673,92.687,69.3,29.028,16.45,33.37,29.483,22.421,18.489,27.587,13.586,36.781,17.25,22.022,14.44,23.396,16.07,10.674,24.17,20.8,17.994,41.29,20.9,10.171,45.881,20.255,14.341,18.825,10.9036,27.837,39.752,23.114,43.605,19.42,42.982,15.561,21.89,38.16,22.53,18.695,31.605,12.87,26.878,3.445,7.45,29.544,17.475,19.6,28.797,50.315,6.9,47.551,50.828,54.93,4.247,15.5,10.51,9.012,17.116,17.5,5.806,45.405,14.6,14.781,34.95,46.896,5.8,0.86,14.622,19.284,13.93,17.162,2.95,1.27,29.14,30.59,13.05,12.711,25.979,34.3,8.306,3.245,11.681000000000001,21.818,9.9,14.77,20.576999999999998,12.492,11.66,12.91,37.36,13.25,9.94,5.3,172.979,8.97,25.3,22.68,3.87,11.06,31.398,50.532,11.822,7.473,19.644,10.376,6.157,6.068,,6.604,20.17,9.745,11.372,,,19.49,6.486,28.368,18.25,4.44,,1.529,1.65,35.11,19.344,15.545,,3.089,52.95,11.0,10.07,11.529,,44.151,8.35,2.9,34.979,,3.2800000000000002,24.037,9.22,6.14,24.755,,30.396,,5.8100000000000005,5.0,,,,,13.399000000000001,,,,,,8.22,,,,,,,,,,,,,,,,,9.7,,,,
2020-06-09,13.885,30.223,64.683,16.219,24.869,14.271,12.05,25.78,10.31,4.798,28.663,34.661,48.784,10.81,4.763,14.708,22.447,22.629,18.293,23.07,63.66,34.194,11.574,20.177,27.0,48.008,20.713,11.027,12.828,6.88,21.489,11.77,22.419,13.98,6.441,22.4,36.64,41.733,14.525,18.14,26.34,38.57,11.97,12.226,94.182,68.53,29.184,16.071,33.755,29.928,23.481,17.939,26.854,13.624,38.571,17.34,21.983,14.48,22.859,15.22,12.01,24.31,20.64,17.966,41.21,20.98,10.132,45.493,19.347,14.273,18.989,10.4125,27.287,39.466,22.461,43.153,18.98,42.683,15.561,22.06,38.17,21.72,18.832,31.175,12.66,26.758,3.326,7.3,29.544,16.65,19.68,28.649,50.508,6.95,48.002,51.346,55.3,4.188,14.97,10.65,9.453,16.541,16.7,5.787,45.415,14.7,14.354,33.88,46.301,5.86,0.93,14.401,19.128,14.02,16.867,3.1,1.35,28.24,31.3,13.8,12.212,25.529,33.3,8.236,3.146,11.719,21.141,10.08,15.36,19.807,12.207,11.19,13.02,35.2,13.32,9.925,5.5600000000000005,177.256,8.747,25.14,22.156,3.88,11.19,31.625,50.552,12.342,7.635,22.404,10.053,6.216,5.96,,6.526,19.97,9.794,11.352,,,19.83,6.408,29.209,18.439,4.45,,1.736,1.65,36.12,19.364,15.798,,3.098,54.54,11.34,9.96,11.549,,44.391,8.5,2.7,34.192,,3.35,23.889,8.75,6.03,26.108,,31.787,,5.703,4.83,,,,,13.375,,,,,,8.12,,,,,,,,,,,,,,,,,9.81,,,,
2020-06-10,13.536,28.612,62.227,15.855,24.665,14.143,11.48,23.5,9.33,4.78,28.121,34.334,48.469,10.58,4.487,14.098,21.478,21.622,17.888,22.52,64.0,32.684,11.335,19.668,26.78,46.786,19.883,10.533,11.935,6.626,21.252,11.16,21.374,13.64,6.295,20.24,34.9,42.128,13.761,17.784,25.605,38.45,12.089,12.401,99.364,66.25,27.554,14.902,33.138,30.304,22.274,17.145,26.606,13.453,36.96,16.83,22.211,14.3,22.644,14.42,11.774000000000001,24.17,20.52,16.257,40.85,21.357,9.809,43.587,19.035,14.021,18.843,9.774000000000001,26.099,38.479,21.797,42.446,18.72,40.892,16.115,22.09,38.13,21.4,18.197,29.65,12.6,26.925,3.147,6.89,29.081,16.387,19.69,27.458,49.782,6.66,48.58,50.525,54.5,4.01,14.95,10.92,8.934,15.8,15.86,5.6899999999999995,44.602,14.4,13.341,32.01,44.497,5.48,0.91,14.343,18.855,13.49,15.923,2.96,1.31,27.83,29.55,12.6,11.614,24.903,32.65,8.047,2.977,11.152,19.895,10.05,14.23,19.826999999999998,11.626,10.61,12.09,32.92,12.23,9.9,5.33,182.901,8.497,24.88,21.455,3.9,11.66,31.256,49.454,12.175,7.498,22.759,10.613,5.843,5.96,,6.633,19.0,9.576,11.147,,,19.22,6.194,28.21,18.003,4.1,,1.529,1.63,34.78,18.879,15.826,,3.003,54.0,10.9,9.35,11.265,,44.515,7.9,2.57,32.398,,3.23,23.268,8.59,5.67,25.272,,30.793,,5.374,4.55,,,,,13.041,,,,,,8.1,,,,,,,,,,,,,,,,,9.95,,,,
2020-06-12,13.158,28.603,62.148,15.709,24.208,14.153,10.87,22.12,8.82,4.373,27.363,33.951,47.619,10.31,4.143,13.646,21.497,19.581,17.859,21.56,63.84,31.862,10.886,19.151,24.7,47.309,19.424,10.094,11.609,6.371,21.321,10.79,21.129,13.5,6.174,18.54,33.43,41.146,13.5,18.268,25.195,37.0,11.894,12.692,99.135,65.76,27.417,13.821,32.203,30.967,21.587,15.811,25.753,13.188,35.568,15.95,21.555,14.34,22.02,14.34,10.438,24.07,19.36,15.915,40.02,21.417,9.574,42.674,18.449,13.574,18.495,9.1846,25.579,38.913,21.025,42.154,18.65,40.087,15.953,21.98,37.01,20.6,17.581,29.249,12.88,26.498,3.088,6.41,29.467,15.873,19.24,27.321,49.048,6.35,48.815,49.177,53.96,3.882,14.64,10.92,8.787,15.761,15.25,5.767,43.868,14.0,12.776,33.52,43.337,5.4,1.02,14.017,18.737,12.3,15.559,2.75,1.41,27.49,28.33,12.2,11.913,24.355,32.66,7.807,2.908,11.01,19.557,9.91,13.2,18.784,11.331,10.4,11.53,30.84,10.5,10.118,5.21,185.334,7.833,24.0,21.979,3.79,11.22,30.547,48.924,12.116,7.585,22.264,10.48,5.843,5.96,,6.323,19.09,9.049,10.609,,,19.48,5.911,28.111,17.709,3.96,,1.401,1.54,34.5,18.773,14.861,,3.06,55.0,10.64,9.12,10.971,,45.492,7.47,2.39,33.235,,3.15,22.39,8.59,5.3,25.183,,29.095,,5.286,4.49,,,,,12.817,,,,,,7.79,,,,,,,,,,,,,,,,,9.59,,,,
2020-06-15,13.022,27.711,59.978,16.261,24.082,14.015,10.61,22.15,8.58,4.337,27.589,34.076,47.294,10.17,4.724,13.322,21.708,19.242,17.524,21.2,62.9,31.595,10.739,19.537,24.5,47.077,19.092,9.838,11.426,6.283,21.203,10.5,20.661,13.35,6.081,19.51,32.86,41.262,13.509,18.071,25.129,37.5,12.057,12.722,101.557,66.82,26.428,13.947,31.807,31.461,21.273,15.566,25.575,13.16,34.863,15.61,21.648,14.34,22.156,13.81,9.403,23.53,18.77,15.564,40.58,21.039,9.349,41.83,18.673000000000002,13.4,18.486,9.2926,24.98,38.232,21.105,41.015,18.23,40.494,16.427,21.49,38.49,20.7,17.454,28.643,12.8,26.367,2.949,6.36,29.67,16.378,19.28,26.937,49.488,6.39,47.493,49.92,55.0,3.833,15.62,10.0,8.777,15.507,14.86,5.748,43.888,13.9,12.875,33.08,43.902,5.51,0.98,14.151,18.542,11.8,15.628,2.7,1.34,28.06,28.99,12.0,12.073,23.72,33.2,7.648,2.848,10.982,19.925,9.99,13.5,18.599,11.045,10.7,11.74,33.5,10.89,10.158,5.1,175.839,7.773,23.89,21.988,3.84,11.16,29.876,51.033,12.205,7.932,22.423,10.109,5.833,5.931,,6.323,19.38,9.068,10.56,,,19.07,5.852,28.328,16.591,3.82,,1.47,1.52,34.44,19.315,14.336,,2.956,55.5,10.5,9.16,10.775,,43.49,7.17,2.29,33.235,,3.13,21.68,8.53,5.27,23.391,,29.552,,5.199,4.39,,,,,12.999,,,,,,7.16,,,,,,,,,,,,,,,,,9.4,,,,
